832	666
80	458
16272	1500
80	250
8152	416
16	541
8	41
32	83
832	1458
8136	583
16	833
8	208
32	125
832	541
16	458
8	166
32	125
832	1375
8120	2458
80	1333
16240	1541
8128	208
16	416
8	166
32	83
832	1375
16	375
8	125
32	83
832	750
80	166
16256	291
80	83
8144	125
16	416
8	166
32	291
832	458
8136	2666
16	291
8	125
32	83
832	750
8128	250
80	625
16256	833
8136	125
16	208
8	125
32	83
832	500
8112	3583
16	125
8	125
32	83
832	458
8104	208
8088	1166
16	250
8	166
32	83
11	500
1	166
1	208
1	250
1	125
11	291
11	83
11	166
208	291
832	1041
80	500
16176	916
80	83
8104	125
8	166
11	208
20	333
